country,year,co2,coal_co2,cement_co2,gas_co2,oil_co2,methane
Tanzania,2005,5.359,0.081,0.541,0.678,4.056,62.54
Tanzania,2006,5.88,0.048,0.538,0.945,4.346,55.21
Tanzania,2007,5.71,0.073,0.631,1.018,3.984,58.3
Tanzania,2008,5.915,0.04,0.675,1.052,4.144,60.06
Tanzania,2009,5.771,0.216,0.747,1.242,3.778,58.32
Tanzania,2010,6.927,0.216,0.892,1.472,4.559,60.13
Tanzania,2011,7.752,0.216,0.921,1.626,4.984,63.45
Tanzania,2012,9.062,0.209,0.987,1.858,6.004,65.34
Tanzania,2013,9.909,0.227,0.913,1.868,6.897,67.51
Tanzania,2014,9.9,0.652,1.088,1.74,6.416,70.34
Tanzania,2015,10.639,0.682,1.215,1.674,7.064,76.65
Tanzania,2016,10.873,0.733,1.577,1.59,6.969,75.32
Tanzania,2017,11.407,1.495,1.627,1.484,6.797,75.32
Tanzania,2018,11.791,1.667,1.747,1.425,6.948,75.32
Tanzania,2019,12.043,1.413,1.747,1.626,7.252,75.32
Tanzania,2020,10.939,1.469,1.747,1.59,6.129,75.32
Thailand,1991,96.748,15.619,7.661,13.813,59.655,61.89
Thailand,1992,105.964,16.686,9.267,14.803,65.208,63.07
Thailand,1993,120.911,18.118,11.409,16.69,74.694,63.19
Thailand,1994,133.299,20.529,12.699,18.767,81.304,63.6
Thailand,1995,155.517,24.072,14.827,19.489,97.129,64.74
Thailand,1996,173.729,30.324,16.467,22.105,104.833,64.97
Thailand,1997,178.594,30.411,15.777,27.575,104.831,68.71
Thailand,1998,158.145,24.519,9.661,28.641,95.324,69.78
Thailand,1999,164.987,27.758,10.784,30.928,95.517,71.71
Thailand,2000,168.8,30.084,10.848,35.445,92.422,72.69
Thailand,2001,180.708,34.761,11.846,45.405,88.696,74.29
Thailand,2002,190.81,35.116,13.41,48.548,93.736,74.26
Thailand,2003,201.993,37.637,13.736,49.222,101.398,77.29
Thailand,2004,217.171,42.202,15.006,50.025,109.938,82.45
Thailand,2005,222.99,41.194,15.912,54.04,111.844,81.92
Thailand,2006,226.331,45.254,16.416,54.942,109.718,81.4
Thailand,2007,229.41,51.607,14.7,57.774,105.329,87.89
Thailand,2008,226.873,56.301,13.127,60.291,97.155,86.3
Thailand,2009,242.274,52.978,14.091,71.657,103.548,89.51
Thailand,2010,255.405,56.144,12.104,80.983,106.173,93.13
Thailand,2011,253.612,62.9,12.84,70.495,107.377,90.96
Thailand,2012,270.268,63.303,13.136,80.546,113.284,92.85
Thailand,2013,287.598,66.219,14.926,86.621,119.831,90.44
Thailand,2014,282.648,60.866,15.154,86.59,120.038,88.09
Thailand,2015,285.688,64.618,15.182,86.39,119.498,83.67
Thailand,2016,283.435,59.1,16.743,84.539,123.052,84.11
Thailand,2017,285.96,62.764,14.08,82.414,126.701,84.11
Thailand,2018,276.177,60.588,15.091,81.268,119.23,84.11
Thailand,2019,271.625,53.999,15.091,82.762,119.773,84.11
Thailand,2020,257.766,55.013,15.091,76.123,111.539,84.11
Tunisia,1991,15.364,0.271,1.884,1.876,11.248,4.29
Tunisia,1992,14.891,0.279,1.873,2.584,9.95,4.29
Tunisia,1993,16.353,0.289,1.993,2.488,11.329,4.45
Tunisia,1994,15.777,0.264,2.144,3.427,9.679,4.35
Tunisia,1995,15.547,0.238,2.291,3.753,9.005,4.61
Tunisia,1996,16.581,0.238,2.112,3.991,9.987,5.06
Tunisia,1997,16.747,0.26,2.039,4.297,9.894,5.25
Tunisia,1998,17.809,0.209,2.108,4.807,10.424,5.59
Tunisia,1999,18.119,0.297,2.228,5.027,10.307,5.92
Tunisia,2000,19.672,0.278,2.583,5.335,11.216,6.29
Tunisia,2001,20.546,0.256,2.596,5.914,11.512,6.34
Tunisia,2002,20.559,0.216,2.715,5.914,11.443,6.38
Tunisia,2003,20.926,0.062,2.705,6.245,11.661,6.34
Tunisia,2004,21.927,0.055,2.965,6.515,12.161,6.41
Tunisia,2005,22.269,0.055,2.959,6.709,12.311,6.54
Tunisia,2006,22.602,0.055,3.084,6.896,12.326,6.62
Tunisia,2007,23.684,0.055,3.108,8.051,12.225,6.67
Tunisia,2008,24.333,0.055,3.295,8.766,11.972,6.59
Tunisia,2009,24.321,0.055,3.297,9.12,11.553,6.65
Tunisia,2010,27.101,0.055,3.487,11.637,11.498,6.63
Tunisia,2011,25.526,0.044,3.04,11.267,10.772,6.56
Tunisia,2012,26.306,0.044,2.933,12.157,10.823,6.43
Tunisia,2013,26.864,0.044,2.96,12.124,11.388,6.4
Tunisia,2014,27.894,0.044,3.634,12.057,11.851,6.38
Tunisia,2015,29.272,0.044,3.785,11.571,13.571,6.31
Tunisia,2016,29.008,0.044,3.594,11.934,13.183,6.29
Tunisia,2017,29.231,0.044,3.206,12.439,13.297,6.29
Tunisia,2018,29.363,0.044,3.125,12.584,13.379,6.29
Tunisia,2019,30.011,0.044,3.125,12.797,13.813,6.29
Tunisia,2020,28.127,0.044,3.125,13.056,11.671,6.29
Turkey,1991,157.982,74.862,12.021,9.145,58.772,37.11
Turkey,1992,163.922,74.934,13.265,9.926,63.249,37.78
Turkey,1993,171.011,70.419,13.049,11.088,73.155,37.64
Turkey,1994,167.433,68.433,13.493,11.348,70.649,37.06
Turkey,1995,180.903,70.621,14.133,14.441,78.082,37.07
Turkey,1996,199.522,82.558,14.662,16.82,82.131,36.95
Turkey,1997,212.006,90.41,15.105,20.788,81.936,37.72
Turkey,1998,212.04,93.913,15.292,21.658,77.52,37.25
Turkey,1999,207.804,84.161,14.59,26.718,78.897,38.15
Turkey,2000,229.791,98.456,15.184,30.118,82.631,38.8
Turkey,2001,213.486,84.469,15.087,32.578,78.181,37.98
Turkey,2002,220.978,87.191,15.513,34.764,80.138,37.37
Turkey,2003,236.484,91.942,16.022,43.191,81.716,37.08
Turkey,2004,244.464,93.305,17.207,44.365,85.69,37.18
Turkey,2005,264.201,102.006,19.117,54.853,83.954,38.51
Turkey,2006,281.649,111.514,20.841,62.159,82.535,39.95
Turkey,2007,312.737,125.958,22.78,71.985,87.131,42.39
Turkey,2008,309.321,122.73,24.837,71.544,85.825,44.06
Turkey,2009,315.36,130.272,26.558,71.354,83.353,43.89
Turkey,2010,314.38,129.478,29.284,71.64,79.712,43.85
Turkey,2011,339.482,135.078,30.527,86.019,82.936,45.18
Turkey,2012,353.666,141.429,30.449,87.081,88.628,46.64
Turkey,2013,345.221,125.254,32.995,86.684,93.519,45.88
Turkey,2014,361.675,130.156,33.472,93.528,97.992,47.6
Turkey,2015,381.332,138.651,32.619,96.419,107.628,42.51
Turkey,2016,401.24,151.353,35.716,91.841,115.883,44.55
Turkey,2017,425.329,157.711,37.272,104.739,118.448,44.55
Turkey,2018,419.437,163.326,37.026,95.932,116.186,44.55
Turkey,2019,399.345,165.202,30.423,83.181,113.952,44.55
Turkey,2020,392.794,156.127,35.227,88.946,105.908,44.55
Turkmenistan,1991,32.717,1.209,0.572,16.413,14.277,30.16
Turkmenistan,1992,31.994,1.59,0.447,12.617,17.34,26.7
Turkmenistan,1993,27.516,0.359,0.447,17.922,8.789,24.95
Turkmenistan,1994,33.443,0.264,0.284,24.346,8.813,22.9
Turkmenistan,1995,33.934,0.264,0.177,25.645,8.111,24.19
Turkmenistan,1996,30.605,0.264,0.183,20.738,9.42,25.39
Turkmenistan,1997,30.556,0.264,0.182,21.166,9.209,26.07
Turkmenistan,1998,32.026,0.264,0.182,20.035,11.809,27.43
Turkmenistan,1999,37.606,0.264,0.182,24.518,12.906,28.99
Turkmenistan,2000,37.466,0.264,0.181,24.948,12.337,30.68
Turkmenistan,2001,38,0.264,0.181,26.095,11.725,32.5
Turkmenistan,2002,39.89,0.264,0.18,26.469,13.242,34.74
Turkmenistan,2003,44.521,0.264,0.179,29.374,14.967,37.15
Turkmenistan,2004,46.447,0.264,0.218,30.884,15.345,39
Turkmenistan,2005,48.233,0.264,0.256,32.617,15.359,37.76
Turkmenistan,2006,49.373,0.264,0.359,34.017,14.997,36.56
Turkmenistan,2007,55.89,0.264,0.362,39.85,15.678,34.85
Turkmenistan,2008,56.667,0.264,0.392,40.073,16.202,33.95
Turkmenistan,2009,50.17,0.264,0.42,34.497,15.253,32.25
Turkmenistan,2010,57.11,0.264,0.439,39.685,16.986,31.04
Turkmenistan,2011,62.183,0.264,0.738,43.693,17.752,34.53
Turkmenistan,2012,64.534,0.264,0.894,45.065,18.575,38.85
Turkmenistan,2013,66.375,0.264,1.013,46.269,19.093,42.76
Turkmenistan,2014,68.033,0.264,1.107,46.947,19.98,46.62
Turkmenistan,2015,70.23,0.264,1.259,48.859,20.112,50.51
Turkmenistan,2016,70.164,0.264,1.336,48.859,19.969,50.47
Turkmenistan,2017,70.231,0.264,1.374,48.859,19.998,50.47
Turkmenistan,2018,70.447,0.264,1.45,48.857,20.14,50.47
Turkmenistan,2019,76.319,0.264,1.45,54.263,20.605,50.47
Turkmenistan,2020,75.338,0.264,1.45,53.863,20.024,50.47
Ukraine,1991,632.537,222.622,8.918,224.497,167.044,185.69
Ukraine,1992,589.06,245.344,8.679,196.908,129.12,174.58
Ukraine,1993,510.2,235.88,6.398,165.746,94.482,165.29
Ukraine,1994,419.266,185.817,4.991,144.081,77.58,156.04
Ukraine,1995,389.865,174.093,3.408,133.841,72.31,144.82
Ukraine,1996,351.409,146.215,2.161,137.539,60.779,138.98
Ukraine,1997,340.243,154.305,2.415,129.447,49.468,132.91
Ukraine,1998,328.579,123.079,2.788,155.69,42.555,126.62
Ukraine,1999,298.204,123.714,2.535,129.966,37.554,127.76
Ukraine,2000,285.337,122.878,2.261,123.973,31.628,118.01
Ukraine,2001,303.559,131.831,2.475,130.104,33.994,113.57
Ukraine,2002,295.673,136.228,2.817,116.058,35.368,113.26
Ukraine,2003,307.017,132.444,3.612,128.058,37.268,117.64
Ukraine,2004,310.363,135.323,4.264,128.054,36.561,106.08
Ukraine,2005,313.118,135.905,4.785,129.9,36.31,98.94
Ukraine,2006,332.67,154.04,5.484,126.29,40.565,95.38
Ukraine,2007,336.364,161.469,6.164,118.977,43.133,94.56
Ukraine,2008,325.533,154.64,6.294,114.356,43.887,89.7
Ukraine,2009,277.294,136.611,2.59,89.682,42.69,81.44
Ukraine,2010,294.078,145.421,2.882,100.188,39.808,80.7
Ukraine,2011,307.953,153.853,3.901,103.812,39.771,85.34
Ukraine,2012,303.976,158.981,3.281,96.823,38.466,80.82
Ukraine,2013,297.25,160.185,3.397,90.25,37.339,75.54
Ukraine,2014,257.509,138.373,3.299,75.134,35.339,72.38
Ukraine,2015,223.822,119.393,3.278,65.547,30.487,67.91
Ukraine,2016,234.006,126.828,3.623,64.149,34.121,64.45
Ukraine,2017,223.085,112.586,3.543,66.655,35.34,64.45
Ukraine,2018,232.033,120.925,3.719,66.992,35.192,64.45
Ukraine,2019,222.579,114.425,4.079,60.542,38.482,64.45
Ukraine,2020,213.909,104.559,4.079,62.769,37.45,64.45
United Arab Emirates,1991,56.673,0.07,1.439,36.798,17.437,12.02
United Arab Emirates,1992,57.757,0.07,1.562,34.004,20.575,12.35
United Arab Emirates,1993,65.566,0.07,1.632,35.597,27.489,12.68
United Arab Emirates,1994,72.605,0.07,2.025,41.266,28.563,13.04
United Arab Emirates,1995,70.012,0.07,2.379,44.875,22.066,14.79
United Arab Emirates,1996,72.775,0.07,2.393,54.238,15.392,16.55
United Arab Emirates,1997,73.101,0.07,2.078,53.157,14.942,18.3
United Arab Emirates,1998,80.683,0.07,2.775,55.905,19.119,20.06
United Arab Emirates,1999,77.544,0.07,2.754,56.982,15.309,21.83
United Arab Emirates,2000,111.787,0.07,2.358,60.331,46.617,23.58
United Arab Emirates,2001,100.591,0.07,2.311,61.929,34.955,25.77
United Arab Emirates,2002,83.698,0.359,2.599,69.525,10.31,27.97
United Arab Emirates,2003,105.619,0.421,2.909,72.211,28.904,30.16
United Arab Emirates,2004,111.802,0.476,3.204,77.073,29.278,32.33
United Arab Emirates,2005,114.478,0.55,3.484,78.226,30.43,34.59
United Arab Emirates,2006,121.737,1.066,4.588,82.561,31.694,35.39
United Arab Emirates,2007,133.264,0.513,5.793,91.296,33.797,36.2
United Arab Emirates,2008,153.97,1.378,7.835,107.805,35.069,37.01
United Arab Emirates,2009,165.5,1.041,6.83,113.468,42.3,37.94
United Arab Emirates,2010,180.622,2.477,6.453,116.867,52.956,38.55
United Arab Emirates,2011,192.991,1.674,5.662,130.168,53.596,40.71
United Arab Emirates,2012,201.548,5.247,5.216,132.607,56.517,42.87
United Arab Emirates,2013,205.39,6.72,5.468,136.411,54.828,45.12
United Arab Emirates,2014,201.927,7.482,7.16,133.344,51.985,47.36
United Arab Emirates,2015,216.583,6.504,7.16,134.157,66.758,49.54
United Arab Emirates,2016,214.667,6.98,7.684,134.912,63.083,50.68
United Arab Emirates,2017,168.831,8.072,8.033,119.959,31.364,50.68
United Arab Emirates,2018,154.204,7.273,8.732,117.575,19.499,50.68
United Arab Emirates,2019,154.186,7.489,8.732,118.127,18.714,50.68
United Arab Emirates,2020,150.268,9.81,8.732,115.025,15.577,50.68
United Kingdom,1991,608.431,253.409,5.994,119.413,219.414,138.3
United Kingdom,1992,592.884,237.511,5.456,119.975,219.477,138.03
United Kingdom,1993,578.635,207.437,5.525,135.017,220.279,136.42
United Kingdom,1994,574.641,195.119,6.368,144.591,217.394,129.57
United Kingdom,1995,566.568,181.41,6.285,153.003,213.054,130.84
United Kingdom,1996,588.188,172.798,6.416,177.596,218.006,129.61
United Kingdom,1997,562.333,154.497,6.71,181.564,208.687,126.94
United Kingdom,1998,567.6,153.845,6.838,190.108,205.889,123.39
United Kingdom,1999,561.109,138.057,6.531,204.259,202.539,117.69
United Kingdom,2000,567.585,144.183,6.332,208.9,199.054,112.24
United Kingdom,2001,576.314,153.357,5.844,208.116,199.794,106.56
United Kingdom,2002,560.066,141.54,5.988,206.737,196.904,103.85
United Kingdom,2003,571.472,152.886,5.868,207.548,195.636,98.89
United Kingdom,2004,572.904,147.311,5.977,210.678,199.206,93.91
United Kingdom,2005,569.962,147.747,5.941,204.384,201.613,89.38
United Kingdom,2006,567.572,160.622,5.893,193.453,198.159,84.92
United Kingdom,2007,559.236,150.612,6.117,195.644,197.197,80.69
United Kingdom,2008,544.498,139.044,5.205,201.549,189.943,74.96
United Kingdom,2009,493.895,113.713,3.721,186.768,181.601,70.15
United Kingdom,2010,511.632,117.874,3.792,200.986,180.855,65.34
United Kingdom,2011,469.454,117.028,4.097,167.433,172.927,62.44
United Kingdom,2012,487.517,147.925,3.724,157.604,171.058,60.91
United Kingdom,2013,477.387,142.362,4.029,157.032,166.442,56.18
United Kingdom,2014,438.541,115.344,4.215,143.883,167.151,53.52
United Kingdom,2015,422.34,91.469,4.393,147.23,171.464,52.08
United Kingdom,2016,399.337,47.756,4.553,164.809,174.92,52.27
United Kingdom,2017,387.565,39.062,4.41,160.881,175.865,52.27
United Kingdom,2018,381.89,32.894,4.364,162.477,174.564,52.27
United Kingdom,2019,369.01,24.508,4.448,161.028,171.502,52.27
United Kingdom,2020,329.579,22.646,4.448,156.825,137.846,52.27
United States,1991,5057.931,1827.639,32.736,1056.686,2076.071,801.89
United States,1992,5167.481,1850.697,32.993,1091.238,2128.09,800.73
United States,1993,5267.343,1908.247,34.838,1119.02,2141.496,783.55
United States,1994,5358.824,1920.743,36.31,1145.894,2190.663,790.58
United States,1995,5421.502,1942.302,37.075,1194.544,2180.865,777.91
United States,1996,5610.582,2024.058,37.309,1215.071,2267.652,754.68
United States,1997,5686.465,2067.227,38.561,1223.335,2290.998,734.6
United States,1998,5731.05,2094.976,39.461,1200.762,2330.846,717.39
United States,1999,5804.669,2100.317,40.239,1204.715,2394.437,708.26
United States,2000,6010.508,2179.839,41.445,1257.599,2469.14,693.11
United States,2001,5904.882,2115.059,41.613,1204.741,2481.985,693.96
United States,2002,5946.771,2119.322,43.164,1244.766,2476.57,692.33
United States,2003,6011.837,2158.577,43.349,1211.115,2537.209,685.6
United States,2004,6114.007,2190.331,45.886,1217.622,2596.286,695.48
United States,2005,6134.521,2214.838,46.194,1199.296,2608.477,684.7
United States,2006,6051.668,2183.112,46.851,1182.916,2570.893,685.94
United States,2007,6131.004,2208.712,45.509,1257.55,2551.51,708.39
United States,2008,5914.078,2174.329,41.416,1266.645,2363.676,684.28
United States,2009,5478.21,1905.943,29.615,1245.742,2233.033,679.85
United States,2010,5675.786,2013.304,31.449,1308.832,2250.504,679.25
United States,2011,5540.173,1903.555,32.208,1327.528,2201.747,670.49
United States,2012,5338.698,1684.037,35.27,1388.255,2152.124,648.75
United States,2013,5474.257,1740.833,36.369,1427.506,2184.125,643.66
United States,2014,5522.807,1734.526,39.439,1455.804,2201.176,650.62
United States,2015,5371.771,1504.946,39.907,1495.321,2239.49,648.55
United States,2016,5248.024,1379.744,39.439,1502.475,2246.524,629.38
United States,2017,5207.751,1338.667,40.324,1480.059,2265.326,629.38
United States,2018,5375.491,1283.532,38.971,1641.041,2316.811,629.38
United States,2019,5255.816,1098.854,40.896,1694.894,2313.372,629.38
United States,2020,4712.771,888.649,40.795,1654.988,2020.538,629.38
Uruguay,1991,4.528,0.004,0.226,0.004,4.298,19.09
Uruguay,1992,5.143,0.004,0.226,0.004,4.913,20.06
Uruguay,1993,4.439,0.004,0.226,0.004,4.214,20.75
Uruguay,1994,4.03,0.004,0.319,0.004,3.712,20.94
Uruguay,1995,4.557,0.004,0.27,0.004,4.287,20.83
Uruguay,1996,5.405,0.004,0.308,0.004,5.093,21.09
Uruguay,1997,5.514,0.004,0.351,0.004,5.159,20.8
Uruguay,1998,5.639,0.004,0.392,0.004,5.24,20.33
Uruguay,1999,6.682,0.004,0.354,0.04,6.284,20.49
Uruguay,2000,5.268,0.004,0.314,0.062,4.888,20.12
Uruguay,2001,5.03,0.004,0.451,0.059,4.517,20.1
Uruguay,2002,4.558,0.004,0.439,0.04,4.074,20.84
Uruguay,2003,4.527,0.004,0.457,0.11,3.957,21.36
Uruguay,2004,5.565,0.004,0.267,0.194,5.1,21.96
Uruguay,2005,5.727,0.004,0.264,0.183,5.276,22.17
Uruguay,2006,6.597,0.007,0.262,0.213,6.115,22.86
Uruguay,2007,5.948,0.011,0.257,0.194,5.485,22.39
Uruguay,2008,8.202,0.004,0.251,0.172,7.775,22.9
Uruguay,2009,7.947,0.004,0.417,0.121,7.405,22.49
Uruguay,2010,6.298,0.004,0.329,0.15,5.815,21.42
Uruguay,2011,7.653,0.004,0.38,0.147,7.123,21.71
Uruguay,2012,8.592,0.007,0.341,0.106,8.138,21.12
Uruguay,2013,7.492,0.011,0.333,0.099,7.05,21.25
Uruguay,2014,6.684,0.004,0.327,0.092,6.262,21.58
Uruguay,2015,6.725,0.004,0.339,0.095,6.287,21.59
Uruguay,2016,6.52,0.004,0.292,0.106,6.119,21.71
Uruguay,2017,6.163,0.004,0.322,0.121,5.716,21.71
Uruguay,2018,6.571,0.004,0.32,0.114,6.134,21.71
Uruguay,2019,6.584,0.002,0.32,0.113,6.148,21.71
Uruguay,2020,5.84,0.002,0.32,0.093,5.424,21.71
Uzbekistan,1991,102.921,6.272,2.555,63.424,29.352,72.15
Uzbekistan,1992,110.984,9.692,2.493,76.848,21.952,68.91
Uzbekistan,1993,115.617,7.387,2.37,81.55,24.311,100.95
Uzbekistan,1994,107.98,7.478,2.101,78.153,20.247,85.42
Uzbekistan,1995,102.664,4.21,1.545,78.285,18.624,87.44
Uzbekistan,1996,105.546,4.723,1.433,81.254,18.136,89.5
Uzbekistan,1997,106.63,3.884,1.502,82.506,18.738,80.05
Uzbekistan,1998,118.499,4.056,1.592,94.358,18.493,75.79
Uzbekistan,1999,121.739,4.027,1.498,96.935,19.28,81.65
Uzbekistan,2000,120.994,4.917,1.482,95.364,19.232,94.68
Uzbekistan,2001,122.586,5.049,1.682,96.84,19.016,98.1
Uzbekistan,2002,127.518,5.042,1.693,102.056,18.727,99.12
Uzbekistan,2003,125.936,3.877,1.792,100.298,19.969,100.97
Uzbekistan,2004,125.118,4.584,2.132,99.793,18.609,100.46
Uzbekistan,2005,116.576,4.426,2.267,95.455,14.429,103.42
Uzbekistan,2006,119.365,4.752,2.348,97.931,14.334,118.63
Uzbekistan,2007,119.113,5.034,2.554,98.525,13,119.71
Uzbekistan,2008,123.039,4.924,2.827,102.57,12.718,122.72
Uzbekistan,2009,106.252,5.305,2.905,86.13,11.912,105.53
Uzbekistan,2010,103.336,5.152,2.924,85.199,10.061,102.07
Uzbekistan,2011,112.705,5.415,2.792,95.132,9.365,102.99
Uzbekistan,2012,114.891,5.47,2.791,98.243,8.387,104.44
Uzbekistan,2013,109.473,8.013,2.869,88.314,10.277,104.51
Uzbekistan,2014,104.953,7.43,3.017,84.416,10.09,104.86
Uzbekistan,2015,101.412,5.991,3.243,81.945,10.234,105.14
Uzbekistan,2016,108.169,7.094,3.375,86.991,10.71,105.69
Uzbekistan,2017,107.153,6.69,3.488,85.863,11.113,105.69
Uzbekistan,2018,114.732,9.658,3.53,89.849,11.695,105.69
Uzbekistan,2019,114.199,8.55,3.53,89.945,12.175,105.69
Uzbekistan,2020,112.784,11.351,3.53,87.112,10.792,105.69
Venezuela,1991,115.052,1.139,2.864,43.076,60.428,66.76
Venezuela,1992,105.577,1.231,2.974,19.339,73.771,68.87
Venezuela,1993,123.966,1.004,3.087,39.836,69.248,70.41
Venezuela,1994,129.531,0.762,3.123,50.041,63.444,73.11
Venezuela,1995,132.876,0.018,3.456,57.166,59.965,75.25
Venezuela,1996,122.338,0.059,3.401,64.122,46.681,73.67
Venezuela,1997,133.483,0.125,3.664,65.668,55.504,75.41
Venezuela,1998,166.804,3.517,3.686,80.278,77.442,78.96
Venezuela,1999,172.563,0.132,3.817,77.798,90.53,78.96
Venezuela,2000,151.87,0.476,3.859,53.366,84.792,81.02
Venezuela,2001,171.975,0.176,3.863,60.87,100.679,85.91
Venezuela,2002,192.747,0.066,3.076,55.711,125.554,77.6
Venezuela,2003,191.458,0.158,3.348,51.824,127.683,84.22
Venezuela,2004,151.268,0.136,2.151,51.102,87.559,76.19
Venezuela,2005,163.823,0.136,2.468,52.036,95.572,76.78
Venezuela,2006,160.16,0.649,4.649,45.73,99.166,78.03
Venezuela,2007,149.924,0.403,3.32,46.734,85.646,79.89
Venezuela,2008,168.69,0.513,3.253,45.027,102.251,76.91
Venezuela,2009,169.573,0.861,3.139,43.726,105.01,75.44
Venezuela,2010,184.084,0.755,2.811,47.683,119.985,78.53
Venezuela,2011,175.945,0.777,3.044,47.877,106.388,70.16
Venezuela,2012,182.224,0.799,3.297,49.742,106.56,74.94
Venezuela,2013,207.425,0.795,3.465,48.511,128.255,82.17
Venezuela,2014,186.708,0.747,3.131,46.647,106.716,79.12
Venezuela,2015,180.124,0.498,3.237,46.435,98.139,80.88
Venezuela,2016,169.477,0.561,2.879,48.757,83.36,82.81
Venezuela,2017,161.536,0.311,3.166,47.825,76.961,82.81
Venezuela,2018,120.177,0.125,2.76,41.705,46.575,82.81
Venezuela,2019,99.175,0.076,2.76,33.733,33.594,82.81
Venezuela,2020,84.609,0.05,2.76,24.732,28.056,82.81
Vietnam,1991,21.376,11.998,1.334,0.004,8.04,46.46
Vietnam,1992,21.466,10.981,1.769,0.425,8.717,48
Vietnam,1993,22.853,8.896,1.847,0.425,12.11,49.21
Vietnam,1994,26.169,10.911,2.056,0.425,13.201,50.1
Vietnam,1995,28.697,12.549,2.536,0.425,13.187,52.85
Vietnam,1996,34.206,14.748,2.85,0.627,15.982,54.69
Vietnam,1997,44.517,21.528,3.451,1.14,18.398,56.85
Vietnam,1998,46.791,21.682,4.168,1.898,19.044,60.88
Vietnam,1999,46.89,20.031,4.464,2.158,20.236,63.53
Vietnam,2000,52.601,20.716,5.628,3.063,23.193,65.53
Vietnam,2001,59.654,24.952,6.574,2.565,25.564,66.01
Vietnam,2002,68.499,27.49,8.274,4.1,28.636,69.37
Vietnam,2003,76.048,31.974,9.366,5.206,29.501,72.25
Vietnam,2004,87.743,34.792,10.301,8.76,33.891,75.17
Vietnam,2005,94.694,39.458,11.983,9.394,33.859,77.95
Vietnam,2006,98.626,42.744,12.258,11.212,32.412,79.37
Vietnam,2007,100.362,36.463,14.063,12.479,37.357,83.13
Vietnam,2008,113.327,43.642,15.363,13.901,40.421,83.08
Vietnam,2009,123.443,45.489,19.239,15.374,43.341,85.6
Vietnam,2010,138.585,47.463,23.77,18.049,49.303,88.65
Vietnam,2011,151.231,59.551,28.223,16.279,47.178,87.69
Vietnam,2012,142.552,52.267,28.118,17.957,44.21,89.18
Vietnam,2013,149.22,56.275,30.316,18.719,43.909,90.24
Vietnam,2014,169.006,70.517,32.694,19.599,46.196,91.13
Vietnam,2015,193.004,83.191,34.298,20.463,55.052,91.61
Vietnam,2016,192.766,81.561,36.822,20.368,54.015,91.01
Vietnam,2017,195.249,77.68,42.735,17.877,56.957,91.01
Vietnam,2018,223.718,94.927,49.637,18.554,60.599,91.01
Vietnam,2019,260.312,124.026,52.855,18.925,64.506,91.01
Vietnam,2020,254.303,126.085,53.038,16.735,58.445,91.01
Yemen,1991,9.127,0.128,0.352,0.736,8.775,3.43
Yemen,1992,9.874,0.128,0.329,0.736,9.545,3.53
Yemen,1993,8.625,0.128,0.326,0.736,8.299,3.62
Yemen,1994,8.982,0.128,0.324,0.736,8.658,3.64
Yemen,1995,10.352,0.128,0.437,0.736,9.915,3.73
Yemen,1996,10.526,0.128,0.41,0.736,10.116,4.16
Yemen,1997,11.316,0.128,0.489,0.736,10.827,4.61
Yemen,1998,12.065,0.128,0.472,0.736,11.593,5.09
Yemen,1999,13.724,0.128,0.567,0.736,13.157,5.49
Yemen,2000,14.475,0.128,0.541,0.736,13.934,5.92
Yemen,2001,16.017,0.128,0.566,0.736,15.451,6.16
Yemen,2002,15.554,0.128,0.58,0.736,14.975,6.29
Yemen,2003,17.081,0.128,0.56,0.736,16.521,6.76
Yemen,2004,18.647,0.128,0.551,0.736,18.096,6.89
Yemen,2005,19.794,0.128,0.54,0.736,19.254,7.02
Yemen,2006,21.085,0.128,0.519,0.736,20.566,7.2
Yemen,2007,20.719,0.128,0.626,0.736,20.093,7.45
Yemen,2008,22.025,0.128,0.756,0.736,21.141,7.68
Yemen,2009,24.251,0.238,0.761,0.736,22.515,7.87
Yemen,2010,23.151,0.451,0.668,1.946,20.086,8.02
Yemen,2011,20.19,0.462,0.991,1.301,17.437,8.12
Yemen,2012,18.268,0.473,0.96,1.517,15.319,8.15
Yemen,2013,24.976,0.495,1.149,2.012,21.321,8.21
Yemen,2014,24.216,0.495,1.114,1.854,20.753,8.27
Yemen,2015,12.806,0.414,0.884,1.894,9.614,8.2
Yemen,2016,10.427,0.359,0.838,0.986,8.244,8.15
Yemen,2017,9.951,0.337,0.681,1.183,7.749,8.15
Yemen,2018,9.984,0.33,0.692,0.198,8.765,8.15
Yemen,2019,10.02,0.264,0.692,0.21,8.854,8.15
Yemen,2020,9.768,0.266,0.692,0.215,8.596,8.15
